ItemCoreCode;Barcode;Dimensions1Alias;Dimensions2Alias;Multiplier
1532;4004018004391;-;-;10,0000
1532;4004018004384;-;-;1,0000
2210;8027463180348;-;-;1,0000
2210;8059145201799;-;-;10,0000
2210;8027463280345;-;-;10,0000
2210;8059145101792;-;-;1,0000
3565;8059145134639;-;-;1,0000
3944;8059145107855;-;-;1,0000
3944;8059145207852;-;-;20,0000
2353;8027463181680;-;-;1,0000
2353;8027463281687;-;-;10,0000
3441;8059145133984;-;-;1,0000
2352;8027463281694;-;-;10,0000
2352;8027463181697;-;-;1,0000
2352;8027463281571;-;-;10,0000
773;8720800006041;-;-;10,0000
773;87208566;-;-;1,0000
2597;4006396139856;-;-;10,0000
2597;4006396139849;-;-;1,0000
2598;4006396140814;-;-;1,0000
2161;8710900582552;-;-;5,0000
2161;8710900082557;-;-;1,0000
1972;8710900882485;-;-;10,0000
1972;8710900082489;-;-;1,0000
2084;5010813813273;-;-;20,0000
2084;5010813813266;-;-;1,0000
1971;8710900082465;-;-;1,0000
1971;8710900882461;-;-;10,0000
2160;8710900582453;-;-;5,0000
2160;8710900082458;-;-;1,0000
2083;5010813813242;-;-;20,0000
2083;5010813813235;-;-;1,0000
864;8724800001914;-;-;10,0000
864;87248661;-;-;1,0000
367;8437008795805;-;-;1,0000
367;4023500018906;-;-;10,0000
367;87248975;-;-;1,0000
877;87248869;-;-;1,0000
877;4023500001410;-;-;10,0000
247;5410706224252;-;-;10,0000
247;87248395;-;-;1,0000
3229;8032817681341;-;-;10,0000
3229;8032817681334;-;-;1,0000
3228;8032817681365;-;-;5,0000
3228;8032817681358;-;-;1,0000
2690;8032817680641;-;-;20,0000
2690;80905783;-;-;1,0000
2691;8032817680634;-;-;20,0000
2691;80974550;-;-;1,0000
2174;5998900521945;-;-;10,0000
2174;59911791;-;-;1,0000
ED774;6975788623991;-;-;10,0000
ED774;6975788623915;-;-;1,0000
W0066;8058640042647;-;-;1,0000
W0066;8058640044849;-;-;10,0000
W0067;8058640042685;-;-;1,0000
W0067;8058640044887;-;-;10,0000
W0068;8058640042722;-;-;1,0000
W0068;8058640044924;-;-;10,0000
W0069;8058640042760;-;-;1,0000
W0069;8058640044962;-;-;10,0000
W0070;8058640042807;-;-;1,0000
W0070;8058640045006;-;-;10,0000
W0071;8058640045037;-;-;10,0000
W0071;8058640042838;-;-;1,0000
W0072;8058640045068;-;-;10,0000
W0072;8058640042869;-;-;1,0000
W0073;8058640045099;-;-;10,0000
W0073;8058640042890;-;-;1,0000
E3718;5060493712724;-;-;1,0000
E3718;5060226796649;-;-;6,0000
E3718;5060226795116;-;-;1,0000
E3718;5060493712731;-;-;6,0000
E3719;5060493713004;-;-;6,0000
E3719;5060226796656;-;-;6,0000
E3719;5060493712991;-;-;1,0000
E3719;5060226795123;-;-;1,0000
E5838;5060226795109;-;-;1,0000
E5838;5060226796632;-;-;6,0000
E5838;5060493714773;-;-;6,0000
E5838;5060493714766;-;-;1,0000
E5841;5060450531733;-;-;6,0000
E5841;5060450530606;-;-;1,0000
E5841;5060493712823;-;-;6,0000
E5841;5060493712816;-;-;1,0000
E6451;5060493714506;-;-;6,0000
E6451;5060493714490;-;-;1,0000
E6458;5060493713059;-;-;1,0000
E6458;5060483150406;-;-;6,0000
E6458;5060493713066;-;-;6,0000
E6458;5060483150390;-;-;1,0000
E6459;5060493713240;-;-;6,0000
E6459;5060483150215;-;-;1,0000
E6459;5060483150222;-;-;6,0000
E6459;5060493713233;-;-;1,0000
E6460;5060483150307;-;-;1,0000
E6460;5060493713684;-;-;1,0000
E6460;5060483150314;-;-;6,0000
E6460;5060493713691;-;-;6,0000
E6467;5060450539883;-;-;1,0000
E6467;5060493712878;-;-;1,0000
E6467;5060450539890;-;-;6,0000
E6467;5060493712885;-;-;6,0000
E6468;5060450539944;-;-;1,0000
E6468;5060493713363;-;-;6,0000
E6468;5060450539951;-;-;6,0000
E6468;5060493713356;-;-;1,0000
E6469;5060450539920;-;-;6,0000
E6469;5060493713844;-;-;6,0000
E6469;5060450539913;-;-;1,0000
E6469;5060493713837;-;-;1,0000
E6513;5060493714551;-;-;1,0000
E6513;5060493714568;-;-;6,0000
E6516;5060493714599;-;-;6,0000
E6516;5060493714582;-;-;1,0000
E6519;5060493714469;-;-;1,0000
E6519;5060493714476;-;-;6,0000
E6522;5060493714025;-;-;6,0000
E6522;5060493714018;-;-;1,0000
E6525;5060493714322;-;-;6,0000
E6525;5060493714315;-;-;1,0000
E7339;5060502190413;-;-;6,0000
E7339;5060502190406;-;-;1,0000
E9354;4033100092671;-;-;1,0000
E9354;4033100092688;-;-;6,0000
E9355;4033100092862;-;-;6,0000
E9355;4033100092855;-;-;1,0000
E9356;4033100092732;-;-;1,0000
E9356;4033100092749;-;-;6,0000
W0YAJ;8719964072955;-;-;1,0000
W0YAJ;8719964072962;-;-;6,0000
W0YAK;8719964071156;-;-;1,0000
W0YAK;8719964071163;-;-;6,0000
W0YAL;8719964072924;-;-;1,0000
W0YAL;8719964072931;-;-;6,0000
E6402;4033100081637;-;-;1,0000
E6402;4033100081644;-;-;5,0000
E6405;4033100081675;-;-;5,0000
E6405;4033100081668;-;-;1,0000
E6409;4033100080661;-;-;1,0000
E6409;4033100080678;-;-;5,0000
E6410;4033100080753;-;-;1,0000
E6410;4033100080760;-;-;5,0000
V0205;8058640042654;-;-;1,0000
V0205;8058640044856;-;-;10,0000
V0206;8058640044863;-;-;10,0000
V0206;8058640042661;-;-;1,0000
V0207;8058640044870;-;-;10,0000
V0207;8058640042678;-;-;1,0000
V0208;8058640044894;-;-;10,0000
V0208;8058640042692;-;-;1,0000
V0209;8058640042708;-;-;1,0000
V0209;8058640044900;-;-;10,0000
V0210;8058640042715;-;-;1,0000
V0210;8058640044917;-;-;10,0000
V0211;8058640044931;-;-;10,0000
V0211;8058640042739;-;-;1,0000
V0212;8058640042746;-;-;1,0000
V0212;8058640044948;-;-;10,0000
V0213;8058640042753;-;-;1,0000
V0213;8058640044955;-;-;10,0000
V0214;8058640042777;-;-;1,0000
V0214;8058640044979;-;-;10,0000
V0215;8058640042784;-;-;1,0000
V0215;8058640044986;-;-;10,0000
V0216;8058640044993;-;-;10,0000
V0216;8058640042791;-;-;1,0000
V0217;8058640045013;-;-;10,0000
V0217;8058640042814;-;-;1,0000
V0218;8058640042821;-;-;1,0000
V0218;8058640045020;-;-;10,0000
V0219;8058640042845;-;-;1,0000
V0219;8058640045044;-;-;10,0000
V0220;8058640042852;-;-;1,0000
V0220;8058640045051;-;-;10,0000
V0221;8058640042876;-;-;1,0000
V0221;8058640045075;-;-;10,0000
V0222;8058640042883;-;-;1,0000
V0222;8058640045082;-;-;10,0000
V0223;8058640045105;-;-;10,0000
V0223;8058640042906;-;-;1,0000
V0224;8058640042913;-;-;1,0000
V0224;8058640045112;-;-;10,0000
E3709;5060226796137;-;-;4,0000
E3709;5060493713653;-;-;1,0000
E3709;5060226794843;-;-;1,0000
E3709;5060493713660;-;-;4,0000
E3710;5060493713035;-;-;4,0000
E3710;5060493713028;-;-;1,0000
E3710;5060226796144;-;-;4,0000
E3710;5060226794850;-;-;1,0000
E3711;5060226796151;-;-;4,0000
E3711;5060493713110;-;-;1,0000
E3711;5060226794867;-;-;1,0000
E3711;5060493713127;-;-;4,0000
E3712;5060493713516;-;-;6,0000
E3712;5060493713509;-;-;1,0000
E3712;5060226796168;-;-;6,0000
E3712;5060226794874;-;-;1,0000
E3713;5060226794935;-;-;1,0000
E3713;5060493713752;-;-;6,0000
E3713;5060226796250;-;-;6,0000
E3713;5060493713745;-;-;1,0000
E3714;5060226794959;-;-;1,0000
E3714;5060493713387;-;-;1,0000
E3714;5060226792887;-;-;1,0000
E3714;5060226796267;-;-;6,0000
E3714;5060493713394;-;-;6,0000
E3714;5060226792986;-;-;6,0000
E3715;5060226796601;-;-;6,0000
E3715;5060493712694;-;-;1,0000
E3715;5060226795079;-;-;1,0000
E3715;5060493712700;-;-;6,0000
E3716;5060493713783;-;-;6,0000
E3716;5060226792139;-;-;1,0000
E3716;5060493713776;-;-;1,0000
E3716;5060226796618;-;-;6,0000
E3716;5060226792955;-;-;6,0000
E3716;5060226795086;-;-;1,0000
E3717;5060226795093;-;-;1,0000
E3717;5060493713097;-;-;6,0000
E3717;5060226796625;-;-;6,0000
E3717;5060493713080;-;-;1,0000
E5811;5060493718290;-;-;6,0000
E5811;5060493718283;-;-;1,0000
E5814;5060493718986;-;-;6,0000
E5814;5060493718979;-;-;1,0000
E5820;5060493718313;-;-;1,0000
E5820;5060493718320;-;-;6,0000
E5821;5060493718405;-;-;1,0000
E5821;5060493718412;-;-;6,0000
E5822;5060493718504;-;-;6,0000
E5822;5060493718498;-;-;1,0000
E5823;5060493718597;-;-;6,0000
E5823;5060493718580;-;-;1,0000
E5839;5060493713530;-;-;1,0000
E5839;5060450531672;-;-;6,0000
E5839;5060450530545;-;-;1,0000
E5839;5060493713547;-;-;6,0000
E5840;5060493713455;-;-;6,0000
E5840;5060450531719;-;-;6,0000
E5840;5060493713448;-;-;1,0000
E5840;5060450530583;-;-;1,0000
E5843;5060450534864;-;-;6,0000
E5843;5060493713561;-;-;1,0000
E5843;5060493713578;-;-;6,0000
E5843;5060450534826;-;-;1,0000
E5846;5060493712786;-;-;1,0000
E5846;5060483150000;-;-;1,0000
E5846;5060483150017;-;-;6,0000
E5846;5060493712793;-;-;6,0000
E5851;5060493713301;-;-;6,0000
E5851;5060450530552;-;-;1,0000
E5851;5060450531689;-;-;6,0000
E5851;5060493713295;-;-;1,0000
E5852;5060502197603;-;-;1,0000
E5852;5060502197610;-;-;6,0000
E6050;5060493716104;-;-;6,0000
E6050;5060493716098;-;-;1,0000
E6052;5060450539319;-;-;1,0000
E6052;5060493712755;-;-;1,0000
E6052;5060450539326;-;-;6,0000
E6052;5060493712762;-;-;6,0000
E6053;5060450539357;-;-;6,0000
E6053;5060493713479;-;-;1,0000
E6053;5060493713486;-;-;6,0000
E6053;5060450539340;-;-;1,0000
E6054;5060450539388;-;-;6,0000
E6054;5060493712908;-;-;1,0000
E6054;5060493712915;-;-;6,0000
E6054;5060450539371;-;-;1,0000
E6057;5060493713714;-;-;1,0000
E6057;5060493713721;-;-;6,0000
E6057;5060483150062;-;-;1,0000
E6057;5060483150079;-;-;6,0000
E6058;5060493712670;-;-;4,0000
E6058;5060483150031;-;-;1,0000
E6058;5060483150048;-;-;4,0000
E6058;5060493712663;-;-;1,0000
E6059;5060483150123;-;-;1,0000
E6059;5060493713172;-;-;1,0000
E6059;5060493713189;-;-;4,0000
E6059;5060483150130;-;-;4,0000
E6434;5060450539975;-;-;1,0000
E6434;5060450539982;-;-;4,0000
E6436;5060493713998;-;-;4,0000
E6436;5060493713981;-;-;1,0000
E6437;5060493715749;-;-;4,0000
E6437;5060493715732;-;-;1,0000
E6438;5060493714629;-;-;4,0000
E6438;5060493714612;-;-;1,0000
E6439;5060493713936;-;-;4,0000
E6439;5060493713929;-;-;1,0000
E6443;5060493714407;-;-;1,0000
E6443;5060493714414;-;-;6,0000
E6447;5060493714209;-;-;6,0000
E6447;5060493714193;-;-;1,0000
E6452;5060483150185;-;-;1,0000
E6452;5060483150192;-;-;6,0000
E6453;5060493713905;-;-;6,0000
E6453;5060483150277;-;-;1,0000
E6453;5060483150284;-;-;6,0000
E6453;5060493713899;-;-;1,0000
E6454;5060483150369;-;-;1,0000
E6454;5060493712960;-;-;1,0000
E6454;5060483150376;-;-;6,0000
E6454;5060493712977;-;-;6,0000
E6455;5060493713264;-;-;1,0000
E6455;5060493713271;-;-;6,0000
E6455;5060483150420;-;-;1,0000
E6455;5060483150437;-;-;6,0000
E6456;5060483150246;-;-;1,0000
E6456;5060493712939;-;-;1,0000
E6456;5060483150253;-;-;6,0000
E6456;5060493712946;-;-;6,0000
E6457;5060493713424;-;-;6,0000
E6457;5060483150345;-;-;6,0000
E6457;5060493713417;-;-;1,0000
E6457;5060483150338;-;-;1,0000
E6461;5060493713325;-;-;1,0000
E6461;5060493713332;-;-;6,0000
E6461;5060483154367;-;-;1,0000
E6461;5060483154374;-;-;6,0000
E6462;5060483154428;-;-;1,0000
E6462;5060493713592;-;-;1,0000
E6462;5060483154435;-;-;6,0000
E6462;5060493713608;-;-;6,0000
E6463;5060483154404;-;-;6,0000
E6463;5060493713806;-;-;1,0000
E6463;5060493713813;-;-;6,0000
E6463;5060483154398;-;-;1,0000
E6464;5060450539791;-;-;1,0000
E6464;5060493713219;-;-;6,0000
E6464;5060493713202;-;-;1,0000
E6464;5060450539807;-;-;6,0000
E6465;5060493713141;-;-;1,0000
E6465;5060450539869;-;-;6,0000
E6465;5060493713158;-;-;6,0000
E6465;5060450539852;-;-;1,0000
E6466;5060493713639;-;-;6,0000
E6466;5060450539838;-;-;6,0000
E6466;5060493713622;-;-;1,0000
E6466;5060450539821;-;-;1,0000
E6512;5060493714230;-;-;4,0000
E6512;5060493714223;-;-;1,0000
E6514;5060493714056;-;-;6,0000
E6514;5060493714049;-;-;1,0000
E6515;5060493713967;-;-;6,0000
E6515;5060493713950;-;-;1,0000
E6517;5060493714162;-;-;1,0000
E6517;5060493714179;-;-;6,0000
E6518;5060493714292;-;-;6,0000
E6518;5060493714285;-;-;1,0000
E6520;5060493714384;-;-;6,0000
E6520;5060493714377;-;-;1,0000
E6521;5060493714353;-;-;6,0000
E6521;5060493714346;-;-;1,0000
E6523;5060493714117;-;-;6,0000
E6523;5060493714100;-;-;1,0000
E6524;5060493714254;-;-;1,0000
E6524;5060493714261;-;-;6,0000
E6526;5060493714087;-;-;6,0000
E6526;5060493714070;-;-;1,0000
E6527;5060493714445;-;-;6,0000
E6527;5060493714438;-;-;1,0000
E7333;5060502190321;-;-;4,0000
E7337;5060502190345;-;-;1,0000
E7337;5060502190352;-;-;6,0000
E7338;5060502190376;-;-;1,0000
E7338;5060502190383;-;-;6,0000
E6407;4033100096860;-;-;6,0000
E6407;4033100076022;-;-;6,0000
E6407;4033100096853;-;-;1,0000
E6407;4033100076015;-;-;1,0000
E7358;4033100092657;-;-;6,0000
E7358;4033100092640;-;-;1,0000
E6408;4033100096884;-;-;1,0000
E6408;4033100076107;-;-;1,0000
E6408;4033100096891;-;-;6,0000
E6408;4033100076114;-;-;6,0000
E7359;4033100092718;-;-;6,0000
E7359;4033100092701;-;-;1,0000
E7360;4033100083068;-;-;6,0000
E7360;4033100083051;-;-;1,0000
E7364;4033100083006;-;-;6,0000
E7364;4033100082993;-;-;1,0000
E7362;4033100092824;-;-;1,0000
E7362;4033100092831;-;-;6,0000
E6401;4033100096730;-;-;1,0000
E6401;4033100080944;-;-;5,0000
E6401;4033100080937;-;-;1,0000
E9820;4032900101125;-;-;1,0000
E9820;4032900101132;-;-;5,0000
E6404;4033100096716;-;-;5,0000
E6404;4033100096709;-;-;1,0000
E6404;4033100080975;-;-;5,0000
E6404;4033100080968;-;-;1,0000
E7366;4033100096747;-;-;5,0000
E7366;4033100015496;-;-;1,0000
E7366;4033100015502;-;-;5,0000
E6403;4033100080999;-;-;1,0000
E6403;4033100081002;-;-;5,0000
E6403;4033100096808;-;-;5,0000
E6403;4033100096792;-;-;1,0000
E9821;4032900101156;-;-;1,0000
E9821;4032900101163;-;-;5,0000
E6406;4033100081026;-;-;1,0000
E6406;4033100096778;-;-;5,0000
E6406;4033100081033;-;-;5,0000
E6406;4033100096761;-;-;1,0000
E7367;4033100015601;-;-;1,0000
E7367;4033100015618;-;-;5,0000
E9333;5060546415954;-;-;10,0000
E9333;5060546415947;-;-;1,0000
E9334;5060546416005;-;-;1,0000
E9334;5060546416012;-;-;10,0000
E9335;5060546416067;-;-;1,0000
E9335;5060546416074;-;-;10,0000
V3202;8051160710195;-;-;4,0000
V3202;8051160710188;-;-;1,0000
V3202;8051160710331;-;-;4,0000
V3202;8051160710324;-;-;1,0000
V3203;8051160710034;-;-;1,0000
V3203;8051160710041;-;-;6,0000
V3204;8051160710065;-;-;1,0000
V3204;8051160710072;-;-;6,0000
V3205;8051160710102;-;-;6,0000
V3205;8051160710096;-;-;1,0000
V3475;8027463000585;-;-;4,0000
V3475;8027463000561;-;-;1,0000
V4448;705632939147;-;-;5,0000
V4449;705632939154;-;-;5,0000
V4451;705632939123;-;-;5,0000
V4457;705632939031;-;-;5,0000
V4458;705632939048;-;-;5,0000
V4458;705632881354;-;-;1,0000
V4462;705632939079;-;-;5,0000
V4464;705632939062;-;-;5,0000
V4470;705632939109;-;-;5,0000
V4472;705632939093;-;-;5,0000
V5851;8051160710751;-;-;6,0000
V5851;8051160710744;-;-;1,0000
V5852;8051160710782;-;-;6,0000
V5852;8051160710775;-;-;1,0000
V6251;8051160711123;-;-;1,0000
V6251;8051160711130;-;-;6,0000
V6251;8051160710805;-;-;1,0000
V6251;8051160710812;-;-;6,0000
V7775;8032817684045;-;-;1,0000
V7775;8032817684052;-;-;5,0000
V7776;8032817684076;-;-;1,0000
V7776;8032817684083;-;-;5,0000
V7777;8032817684014;-;-;1,0000
V7777;8032817684021;-;-;5,0000
V8169;8032817684205;-;-;1,0000
V8169;8032817684212;-;-;5,0000
V8170;8032817684236;-;-;1,0000
V8170;8032817684243;-;-;5,0000
V8171;8032817684274;-;-;5,0000
V8171;8032817684267;-;-;1,0000
V8613;8032817686179;-;-;5,0000
V8613;8032817686162;-;-;1,0000
V8614;8032817686193;-;-;1,0000
V8614;8032817686209;-;-;5,0000
V8615;8032817686230;-;-;5,0000
V8615;8032817686223;-;-;1,0000
V8616;8032817686353;-;-;5,0000
V8616;8032817686346;-;-;1,0000
V8617;8032817686254;-;-;1,0000
V8617;8032817686261;-;-;5,0000
V8618;8032817686285;-;-;1,0000
V8618;8032817686292;-;-;5,0000
V8619;8032817686315;-;-;1,0000
V8619;8032817686322;-;-;5,0000
V8620;8032817685950;-;-;1,0000
V8620;8032817686025;-;-;5,0000
V8621;8032817686032;-;-;5,0000
V8621;8032817685967;-;-;1,0000
V8622;8032817685974;-;-;1,0000
V8622;8032817686049;-;-;5,0000
V8623;8032817686056;-;-;5,0000
V8623;8032817685981;-;-;1,0000
V8936;8032817686070;-;-;5,0000
V8936;8032817686001;-;-;1,0000
V8937;8032817686018;-;-;1,0000
V8937;8032817686087;-;-;5,0000
V8967;8032817685998;-;-;1,0000
V8967;8032817686063;-;-;5,0000
V9360;8032817686421;-;-;5,0000
V9360;8032817686414;-;-;1,0000
V9361;8032817686476;-;-;1,0000
V9361;8032817686483;-;-;5,0000
V9362;8032817686445;-;-;1,0000
V9362;8032817686452;-;-;5,0000
V9363;8032817686506;-;-;1,0000
V9363;8032817686513;-;-;5,0000
Y9450;6975364630108;-;-;1,0000
Y9450;16975364630108;-;-;10,0000
V9821;8027463006761;-;-;5,0000
V9821;8027463006778;-;-;1,0000
V0PNE;8032817687022;-;-;5,0000
V0PNF;8032817687084;-;-;5,0000
V0PNG;8032817687053;-;-;5,0000
V0PYS;8032817687916;-;-;1,0000
V0PYS;8032817687923;-;-;5,0000
V0PYT;8032817687985;-;-;5,0000
V0PYT;8032817687978;-;-;1,0000
V0PYV;8032817688005;-;-;1,0000
V0PYV;8032817688012;-;-;5,0000
EZ202;6941974969259;-;-;1,0000
EZ184;6942108482309;-;-;5,0000
EZ185;6942108482316;-;-;5,0000
EZ186;6942108482330;-;-;5,0000
EZ187;6942108482347;-;-;5,0000
EZ188;6942108482279;-;-;5,0000
EZ189;6942108482293;-;-;5,0000
EZ190;6942108482286;-;-;5,0000
V0RC0;8032817688791;-;-;1,0000
V0RC0;8032817688807;-;-;5,0000
V0SKB;6975788624400;-;-;1,0000
V0SKB;6975788624608;-;-;10,0000
V0SKC;6975788624509;-;-;10,0000
V0SKC;6975788624042;-;-;1,0000
V0SKD;6975788624516;-;-;10,0000
V0SKD;6975788624059;-;-;1,0000
V0SKE;6975788624578;-;-;10,0000
V0SKE;6975788624370;-;-;1,0000
V0SKF;6975788624585;-;-;10,0000
V0SKF;6975788624387;-;-;1,0000
V0SKG;6975788624356;-;-;1,0000
V0SKG;6975788624554;-;-;10,0000
V0SKH;6975788624660;-;-;10,0000
V0SKH;6975788624462;-;-;1,0000
A0SOM;8719964035714;-;-;1,0000
V0SRY;8056897050224;-;-;1,0000
EZ191;6942108482323;-;-;5,0000
EZ201;6941974969273;-;-;1,0000
V0WJT;8719964063342;-;-;5,0000
V0WJT;8719964063335;-;-;1,0000
V0WJU;8719964067968;-;-;1,0000
V0WJU;8719964067975;-;-;5,0000
V0WLI;6975788624066;-;-;1,0000
V0WLI;6975788624523;-;-;10,0000
V0WLJ;6975788624677;-;-;10,0000
V0WLJ;6975788624479;-;-;1,0000
V0WLK;6975788624646;-;-;10,0000
V0WLK;6975788624448;-;-;1,0000
V0WLL;6975788624035;-;-;1,0000
V0WLL;6975788624493;-;-;10,0000
V0WLM;6975788624547;-;-;10,0000
V0WLM;6975788624080;-;-;1,0000
V0WLN;6975788624486;-;-;1,0000
V0WLN;6975788624684;-;-;10,0000
V0WLO;6975788624530;-;-;10,0000
V0WLO;6975788624073;-;-;1,0000
V0WLP;6975788624653;-;-;10,0000
V0WLP;6975788624455;-;-;1,0000
V0WLQ;6975788624615;-;-;10,0000
V0WLQ;6975788624417;-;-;1,0000
V0WLR;6975788624431;-;-;1,0000
V0WLR;6975788624639;-;-;10,0000
V0WLS;6975788624363;-;-;1,0000
V0WLS;6975788624561;-;-;10,0000
V0YBJ;8719964068835;-;-;1,0000
V0YBJ;8719964068842;-;-;6,0000
V0YBK;8719964068774;-;-;1,0000
V0YBK;8719964068781;-;-;6,0000
V0YBL;8719964068743;-;-;1,0000
V0YBL;8719964068750;-;-;6,0000
V0YBM;8719964068897;-;-;1,0000
V0YBM;8719964068903;-;-;6,0000
V0YBN;8719964068873;-;-;6,0000
V0YBN;8719964068866;-;-;1,0000
V0YBO;8719964068811;-;-;6,0000
V0YBO;8719964068804;-;-;1,0000
V0YBP;8719964069054;-;-;6,0000
V0YBP;8719964069047;-;-;1,0000
V0YBQ;8719964068996;-;-;6,0000
V0YBQ;8719964068989;-;-;1,0000
V0YBR;8719964068965;-;-;6,0000
V0YBR;8719964068958;-;-;1,0000
V0YBS;8719964069108;-;-;1,0000
V0YBS;8719964069115;-;-;6,0000
V0YBT;8719964069085;-;-;6,0000
V0YBT;8719964069078;-;-;1,0000
V0YBU;8719964069023;-;-;6,0000
V0YBU;8719964069016;-;-;1,0000
V0YLG;6942108469508;-;-;10,0000
V0YLG;6942108469478;-;-;1,0000
V0YLH;6942108469492;-;-;10,0000
V0YLH;6942108469461;-;-;1,0000
V0YOM;8027463018696;-;-;6,0000
V0YOM;8027463018689;-;-;1,0000
V0YON;8027463018658;-;-;1,0000
V0YON;8027463018665;-;-;6,0000
V0YOO;8027463018771;-;-;1,0000
V0YOO;8027463018788;-;-;6,0000
V0YVP;8056897052167;-;-;1,0000
V0YVP;8056897052174;-;-;5,0000
V0YVQ;8056897051993;-;-;5,0000
V0YVQ;8056897051986;-;-;1,0000
V0YVR;8056897052075;-;-;1,0000
V0YVR;8056897052082;-;-;5,0000
V0YVS;8056897052266;-;-;5,0000
V0YVS;8056897052259;-;-;1,0000
V0YVT;8056897052136;-;-;1,0000
V0YVT;8056897052143;-;-;5,0000
V0YVU;8056897052204;-;-;5,0000
V0YVU;8056897052198;-;-;1,0000
V0YVV;8056897052532;-;-;1,0000
V0YVW;8056897052518;-;-;1,0000
V0YVY;8056897052594;-;-;1,0000
V0YW0;8056897052563;-;-;1,0000
V0YWA;8056897052624;-;-;1,0000
VA0GA;8056897052297;-;-;5,0000
VA0GB;8056897052235;-;-;5,0000
VA0GC;8056897051931;-;-;5,0000
VA0QN;8027463018177;-;-;1,0000
VA0QN;8027463018184;-;-;5,0000
VA0QP;8027463018269;-;-;1,0000
VA0QP;8027463018276;-;-;5,0000
VA0QQ;8027463017910;-;-;6,0000
VA0QQ;8027463017903;-;-;1,0000
VA0QR;8027463017880;-;-;6,0000
VA0QR;8027463017873;-;-;1,0000
VA0QS;8027463018009;-;-;6,0000
VA0QS;8027463017996;-;-;1,0000
VA0QV;8027463018511;-;-;5,0000
VA0QV;8027463018504;-;-;1,0000
VA0QW;8027463018535;-;-;1,0000
VA0QW;8027463018542;-;-;5,0000
VA0TC;8056897051733;-;-;1,0000
VA0TC;8056897051726;-;-;5,0000
VAACQ;8719964078278;-;-;1,0000
VAACQ;8719964078285;-;-;6,0000
VAACR;8719964078315;-;-;6,0000
VAACR;8719964078308;-;-;1,0000
VAACS;8719964078247;-;-;1,0000
VAACS;8719964078254;-;-;6,0000
VAACT;8719964078346;-;-;6,0000
VAACT;8719964078339;-;-;1,0000
VAACU;8719964078155;-;-;1,0000
VAACU;8719964078162;-;-;6,0000
VAACV;8719964078223;-;-;6,0000
VAACV;8719964078216;-;-;1,0000
VAACW;8719964078131;-;-;6,0000
VAACW;8719964078124;-;-;1,0000
VAACY;8719964078193;-;-;6,0000
VAACY;8719964078186;-;-;1,0000
VAAGV;6942108491073;-;-;10,0000
VAAGV;6942108491066;-;-;1,0000
VAAGW;6942108489834;-;-;1,0000
VAAGW;6942108489841;-;-;10,0000
EZ203;6942108493527;-;-;5,0000
EZ203;6942108493534;-;-;1,0000
